matID,rows,nnzs,mkl_seq,mkl_par,cusparse_v1,cusparse_v2_lvl,cusparse_v2_nolvl,syncfree
950,51035,384438,0.499789,0.768875,0.0625376,0.110736,0.110784,0.2526
958,51448,558004,0.646502,0.892118,0.911971,0.811466,2.57321,0.925
957,51448,558004,0.66725,0.919181,0.967354,0.817648,2.59287,0.9247
1233,51537,531157,0.809493,1.30785,4.95652,4.00821,5.713,2.7002
983,51993,204565,0.406879,0.729269,0.315952,0.194778,0.301459,0.1269
356,52329,1375396,2.39476,2.55371,6.08567,4.82622,3.79782,3.8381
1257,52804,5333507,12.1963,12.9215,20.0302,20.7943,7.62142,9.2987
565,53370,401001,0.548716,0.809726,1.75176,2.02491,1.55996,0.4538
564,53370,401001,0.554541,0.789921,1.71617,2.03385,1.55392,0.4541
955,54019,526117,0.747634,0.972936,5.47457,7.34397,7.41438,1.9929
761,54870,1366097,2.22573,2.44501,10.8458,13.5065,7.12284,5.1291
591,54929,212427,0.318676,0.59976,3.99495,10.0234,12.0902,1.2832
590,54929,212427,0.313894,0.491906,4.07697,8.70305,11.0151,1.2821
1230,55476,407714,0.750278,1.03421,0.827114,0.547926,1.79261,0.4803
2225,56814,4433209,9.13056,8.9009,0.848416,1.25085,1.16787,1.1177
452,57735,195628,0.302774,0.490176,0.0376864,0.0639488,0.0756672,0.036
1589,57975,294955,0.412865,0.765227,0.043104,0.087536,0.0861184,0.0484
952,57975,294955,0.39962,0.638813,0.0435808,0.0875456,0.0866304,0.0483
567,59310,448121,0.632663,0.855074,1.82848,2.17042,1.70824,0.518
566,59310,448121,0.61193,0.924684,1.84151,2.0592,1.76558,0.5181
1302,60000,179999,0.2991,0.524319,61.8488,115.73,136.528,48.7076
1293,60008,170008,0.242282,0.419225,0.180909,0.182582,0.159952,0.174
1294,60012,360023,0.456076,0.784327,0.671213,1.24772,0.967782,0.642
2241,60098,1020040,0.993129,1.40773,0.480538,0.386922,4.56304,0.9627
1880,60740,1045090,1.53618,2.04689,5.26859,5.45652,3.65804,2.2188
1354,61349,1721579,3.04886,3.1502,98.9,78.4971,91.0358,80.7968
1352,61349,3016148,6.31182,7.57688,115.724,80.6755,100.85,84.2295
822,62424,890108,1.11017,1.42479,10.5482,19.8054,23.0125,5.2612
821,62424,890108,1.20638,1.59314,10.555,20.3533,21.8349,5.2666
820,62424,890108,1.23002,1.38218,10.5241,21.4528,22.7758,5.2626
2375,62451,2034917,4.04511,4.58806,11.7305,16.6128,10.5,3.8807
1306,62500,249983,0.329075,0.584469,0.111082,0.0909888,0.11776,0.0532
1258,63838,7106348,16.5386,17.2532,23.741,22.2518,8.52644,10.4146
593,64089,247927,0.380249,0.603091,4.98832,13.6618,14.3761,1.4912
592,64089,247927,0.360523,0.571573,4.95223,14.8931,14.3209,1.4906
1225,64810,315408,0.502982,0.766636,0.0616736,0.15583,0.144589,0.0445
1848,65025,547625,0.779933,1.01182,5.88228,13.5342,7.45155,2.3313
845,66127,863353,1.03033,1.29471,1.58852,2.34933,2.77197,1.1741
844,66127,863353,1.18773,1.35764,1.72811,2.27452,2.79563,1.1736
1434,66917,885141,1.40146,1.58977,3.29134,3.30562,2.5727,1.3571
1357,67024,1141880,1.84729,1.78574,96.3018,75.0826,84.0732,87.3587
1399,67173,1983753,4.30338,4.47356,2.15491,2.02838,2.79807,1.8691
1226,67458,345714,0.511897,0.777081,0.0782784,0.296694,0.168349,0.0537
1238,67759,324169,0.529868,0.831059,2.08179,2.40887,8.34437,1.4723
1867,68121,1404561,2.21954,2.57405,32.5335,37.9782,30.3107,23.223
541,68902,222230,0.629626,0.889919,1.49385,1.14325,1.6216,0.7269
1227,68924,363955,0.510701,0.773642,0.0774944,0.210307,0.169885,0.0583
751,70304,1519552,1.76845,2.242,0.260838,0.260704,0.593808,0.3059
750,70304,1519552,1.69345,2.33711,0.259843,0.362048,0.590435,0.3057
804,70656,949510,1.3979,1.61347,10.7306,18.583,9.32996,5.5861
1861,71505,2682895,6.08845,6.47663,6.22477,4.15023,1.92943,1.9386
939,72000,14393817,34.7197,43.5821,64.8578,44.8056,19.6047,26.7812
1270,73752,1835470,3.55638,4.27989,11.7793,11.3518,8.37181,7.1417
752,74752,335872,0.469323,0.77778,1.18043,2.97864,2.92014,0.5297
1305,75000,299982,0.397232,0.705424,0.113792,0.101546,0.133008,0.0599
2227,76216,1055457,1.28396,1.62452,0.346448,0.453648,0.382976,1.2141
809,76480,228482,0.38167,0.617452,16.809,60.0869,48.9326,11.2849
1228,76638,468096,0.648426,1.01477,0.195818,0.28713,0.223232,0.0777
1450,79171,2215638,4.94822,5.1594,7.84678,12.1325,9.79722,4.9764
1209,79171,2215638,5.05518,5.33443,7.84054,13.0366,10.6023,4.9739
1208,79171,2215638,5.02589,5.84674,7.8642,13.075,10.7046,4.9761
1445,79841,316881,0.508816,0.767206,0.0441856,0.095488,0.195779,0.0902
1292,80016,231123,0.330889,0.557039,0.141235,0.277968,0.253536,0.1132
1291,80016,235029,0.31945,0.790692,0.136163,0.223664,0.213693,0.1147
373,80209,190423,0.314948,0.622212,0.244166,0.403034,0.241251,0.0731
1300,80595,279794,0.356305,0.609301,0.0243424,0.0862176,0.09736,0.049
1422,80800,311492,0.420673,0.668418,0.87775,2.1565,4.81138,1.0564
2262,81920,204800,0.318926,0.532654,1.86312,8.34508,2.47757,0.8646
2261,81920,204800,0.324148,0.815083,1.85864,7.7768,2.34721,0.8646
1402,82654,328556,0.937099,1.25147,3.05713,5.79767,2.8544,1.0469
2374,83334,3046907,7.25772,7.64395,3.1105,2.65217,5.17335,2.7399
1229,84064,395811,0.582117,0.818587,0.119104,0.249549,0.199581,0.0691
2226,84414,6641591,13.96,14.2823,0.944774,1.46169,1.37881,1.5603
290,84617,264734,0.439822,0.663563,3.18347,12.9236,10.1309,2.4257
928,85623,1230286,2.03783,2.49938,0.63575,0.406736,0.438781,0.2569
1369,86916,347644,0.661998,0.920483,0.704406,0.739718,1.07028,1.0118
1377,87190,348876,0.668259,0.940646,0.653718,0.72527,1.07253,1.024
1374,87190,348876,0.67263,0.956417,0.652701,0.72752,1.13019,1.0251
1307,87500,349981,0.466517,0.671993,0.165968,0.115715,0.149594,0.0733
1244,88263,429856,0.707605,0.960109,2.73105,3.82216,9.66522,1.5793
1892,89400,622812,0.742628,0.935892,3.58279,9.42421,14.1832,3.2048
1276,90449,1921955,4.01492,4.44574,5.93375,5.66536,8.16537,7.951
1275,90449,2455670,5.31948,5.90497,9.32802,9.75354,7.68379,8.1277
1296,93279,652264,1.01526,1.36776,1.77369,2.94672,2.06561,0.4873
1345,94294,319864,0.625299,1.09166,0.300806,0.491674,0.67543,0.9186
1344,94294,369544,0.688698,0.965333,0.69079,0.727002,1.2201,1.0405
1343,94294,369544,0.703889,1.20541,0.692304,0.686723,1.1519,1.0398
1361,97569,2626974,6.02433,6.72527,156.329,116.834,132.274,132.6743
1269,97578,4925574,12.2477,16.3273,20.4339,16.5957,5.837,7.1282
1416,99190,339040,0.966682,1.23513,0.248672,0.137178,0.198653,0.1476
1415,99340,526789,1.08816,1.43261,1.25078,9.31559,9.33755,1.8735
1919,101492,874378,1.77392,3.03797,36.6439,42.0043,37.877,14.6967
2258,102158,406858,1.09588,1.66804,0.766013,0.708861,0.342528,0.347
2257,102158,406858,1.09686,1.68448,0.76639,0.742829,0.342733,0.3473
959,103430,1115870,1.55971,1.73252,1.44453,1.43964,7.53796,2.7056
542,105676,309410,0.475804,0.930786,0.103027,0.140365,0.162202,0.1056
1431,106437,1406808,2.69834,3.11753,10.1252,11.8729,6.44352,3.0831
1290,108384,5138004,12.5686,12.991,21.5148,27.3702,8.91893,7.8548
894,109460,273647,0.424931,0.855437,0.702474,1.55328,2.50123,0.7034
1372,110355,335928,0.681738,1.09234,0.14519,0.1744,0.409277,0.3139
1855,112211,436421,0.557825,0.763989,0.888918,1.56412,14.0771,1.7815
1356,112985,4282190,10.3025,10.9796,198.821,140.022,160.335,160.5554
1355,112985,4002590,9.64744,11.9943,194.902,138.795,159.755,158.9062
967,113076,1959072,4.48802,4.70886,5.52807,5.50054,11.2633,2.6501
966,113076,1959072,4.25557,4.67466,5.57533,5.8172,10.975,2.6497
965,113076,1959072,4.41176,4.83331,5.57097,5.70152,11.4107,2.6492
964,113076,1959072,4.24219,4.5109,5.5686,5.66977,11.2788,2.6498
1350,113081,3114357,7.16735,7.37695,181.407,132.988,150.828,153.2534
1281,114919,3384159,8.15231,8.32636,13.3793,13.8315,5.75672,4.5027
968,115625,2006591,4.30179,4.84255,5.68228,6.2481,10.5428,2.7018
963,115625,2006591,4.70879,5.82389,5.65952,6.15755,10.5904,2.6991
962,115625,2006591,4.59764,4.7863,5.64372,5.85704,10.2846,2.6994
961,115625,2006591,4.63488,4.80367,5.71234,6.09318,10.2031,2.7001
897,115967,574718,0.715682,1.01606,2.04897,3.09125,14.8822,2.2005
896,116158,4512480,8.25685,8.47138,49.172,14.0674,14.027,5.1207
1324,116835,441781,0.635095,1.07491,0.162294,0.223283,0.324912,2.6929
1323,116835,441781,0.632801,0.890962,0.117926,0.222861,0.369878,2.6943
1322,116835,441781,0.635652,0.858942,0.165222,0.35903,0.323482,2.6958
1321,116835,441781,0.636658,0.885727,0.116019,0.220733,0.324301,2.6955
1320,116835,441781,0.629978,1.36295,0.113514,0.266886,0.324096,2.6948
2228,120216,1665737,2.4018,3.1996,0.311091,0.540061,0.463254,1.8952
286,120750,749161,1.12081,1.34539,6.84162,13.7802,12.6309,2.4778
2378,121192,1383436,3.05322,3.29315,1.07004,0.664554,0.639386,0.4719
1278,121728,4103881,9.92604,10.3385,20.5042,19.7708,7.41858,6.101
805,123440,1605669,3.07303,3.19218,15.5652,18.4467,10.4636,5.64
960,125329,1418494,2.39408,2.72624,3.63719,2.50848,10.7007,4.0185
1454,127224,3421188,8.21745,8.42284,4.20293,3.14342,5.48537,3.7569
913,130228,1081382,1.99102,2.05823,0.378963,0.235654,0.771072,0.3638
1351,133123,4508981,10.6284,13.6783,224.483,162.618,183.693,184.8107
1279,140874,3977139,9.82447,10.1859,10.2715,7.97053,4.16277,3.4216
1253,141347,3740507,9.04458,9.42591,3.81929,1.99122,4.38784,4.0795
1849,146689,1891669,4.12534,4.90937,12.0151,12.2645,19.9037,6.6375
1852,147900,1818600,3.7451,3.79372,14.9519,22.443,24.5885,6.0845
1254,148770,5396386,13.3663,13.5892,4.23566,2.75076,12.3566,7.5675
1412,150102,438388,0.769304,0.956849,3.09356,5.27526,13.4377,2.1311
973,153226,2739727,6.58302,7.04047,9.20987,7.82452,13.9794,3.6904
1367,155331,5719417,12.1936,13.2196,267.997,185.773,209.105,208.2768
978,155924,2786141,6.75793,7.31437,9.23488,8.76916,14.8807,3.7348
977,155924,2786141,6.7303,7.76716,9.36532,8.56845,14.5022,3.7338
976,155924,2786141,6.74555,7.39507,9.28387,8.85413,14.8539,3.7345
975,155924,2786141,6.76276,7.24837,9.23441,8.71531,15.047,3.7318
974,155924,2786141,6.76925,7.18734,9.3257,8.7818,14.7131,3.7349
972,155924,2786141,6.68109,7.31118,9.24145,8.60556,14.7448,3.7321
802,157464,2012076,4.71197,4.83608,1.57013,0.932851,4.21949,2.3732
1859,160000,1232812,1.4569,1.5778,2.56342,6.68994,17.7596,2.4334
1858,160000,1232812,1.47664,1.58601,2.58259,6.74345,19.38,2.4321
2336,161070,4174236,10.1288,13.1627,13.7081,12.5155,20.9137,20.8747
1590,169422,724348,0.951974,1.26681,0.0683392,0.204934,0.257325,0.9937
953,169422,724348,0.952103,1.2088,0.0672224,0.204944,0.207242,0.994
544,170998,565030,1.43894,1.90034,5.69493,5.60938,4.12999,1.8666
2275,178866,570398,0.987559,1.09869,0.212614,0.586042,0.610298,1.5162
1280,179860,5146478,12.8312,13.5748,13.2876,11.6348,6.47812,4.9969
1301,180895,629694,0.805747,0.94296,0.0570912,0.180346,0.19905,0.1188
971,181343,5622444,13.675,14.1929,31.4252,32.9055,33.0066,16.447
1231,182730,938986,1.33468,1.42449,2.44861,2.50607,15.4609,2.1599
1362,185639,7598452,18.0665,19.2158,332.205,235.121,272.134,262.0693
1875,189860,767452,1.73152,1.97408,0.768608,0.492157,0.967987,0.6795
1251,189924,968455,1.41028,1.72459,3.31153,3.81541,10.1721,1.7877
2260,204316,1525272,3.60591,3.91347,1.99397,1.58872,0.771888,0.9153
2259,204316,813716,1.80156,1.94608,0.990118,1.02113,0.571702,0.4494
2376,206500,948056,1.31786,1.44574,39.1199,75.8977,84.7768,12.5014
895,213360,1617504,3.63054,3.4354,7.15868,10.1655,8.09963,3.0823
369,217918,5926171,14.5872,15.5277,201.66,160.19,225.561,229.4869
1266,220542,5494489,12.7894,13.7068,3.05327,1.86868,3.62055,2.1091
1349,221119,3943588,9.68385,10.0167,323.121,261.478,289.617,291.0372
2535,226340,554881,0.862297,0.956233,0.122022,0.289344,0.270934,0.3125
2534,226340,565431,0.864178,0.997902,0.075184,0.243754,0.270214,0.3132
1219,227362,5757996,14.4968,15.1042,5.29608,3.33389,7.84117,7.4757
1364,240369,5451000,13.7433,14.3392,368.538,291.042,325.19,325.4091
1513,240547,801331,2.84411,3.29987,0.219498,0.258653,0.27647,0.1688
1850,245874,6698185,16.9763,17.3145,23.0327,22.6923,23.6682,21.4646
1213,256000,1011200,1.69139,1.50111,0.949414,1.25246,23.3466,3.3138
898,259156,2343713,5.4859,5.63661,1.37408,0.843082,9.77674,3.4659
2283,259789,2251231,6.15358,6.44875,14.3669,12.931,16.0822,5.4532
1863,263743,783512,1.40353,1.5664,0.655251,0.715814,0.933779,1.5652
1353,268096,9378286,22.8723,23.5868,457.057,335.969,374.669,376.1201
1418,321671,1074739,2.563,3.229,0.485651,0.455437,0.546304,0.3746
1417,321821,1478630,3.11167,3.6006,2.17539,27.9264,23.3136,4.2805
1411,343791,13590452,34.8673,36.9493,8.45661,3.67933,4.37524,4.421
1579,345241,1343126,2.09414,2.14937,0.693552,0.878682,0.671642,0.3169
1373,358172,1154867,2.44988,2.21031,0.241779,0.410054,0.786022,3.2461
2337,381689,18948609,47.3175,50.2507,19.7392,14.0837,29.0584,23.2122
1241,389874,1323431,3.58095,3.7873,0.314534,0.502576,0.60641,0.434
1232,389874,1323431,3.63674,3.80059,0.311795,0.597411,0.606307,0.432
1236,392257,1567096,2.85639,2.69463,0.24703,0.445709,0.894358,0.5256
982,399130,864042,1.73562,1.83342,0.245542,0.545056,0.584499,0.3132
1370,411676,1277619,2.30933,2.31312,0.273232,0.48415,0.728986,3.0324
1644,415863,10328399,25.168,26.278,22.1222,26.0522,18.5955,12.6593
1893,440020,3000060,5.55374,5.17868,0.187171,0.526109,0.480448,0.3097
914,445315,3962329,10.3947,10.5405,0.62863,0.614422,2.4237,1.1667
1297,466316,1076622,1.61282,2.17861,0.970589,0.732195,0.674819,2.3997
1585,503625,9027150,23.2392,23.7469,26.6675,21.7655,64.0108,55.1023
1584,503625,9027150,23.2827,26.732,26.8835,21.7185,64.2385,55.1005
1583,503625,9027150,23.3047,23.4681,26.6626,21.3577,64.1682,55.0992
1582,503625,9027150,23.2885,23.6353,26.5767,21.4504,64.2353,55.0876
1581,503625,9027150,23.2436,23.5569,26.7914,21.3813,64.0046,55.0986
1580,503625,9027150,23.2159,23.6956,26.8886,21.4999,64.4268,55.0948
1267,503712,18660027,44.5166,46.0467,10.3274,4.85135,17.3807,13.8202
948,504855,9046865,23.3579,23.6558,16.0789,10.897,101.476,76.5898
947,504855,9046865,23.3228,23.7444,16.1753,10.882,102.246,76.5877
946,504855,9046865,23.4061,24.1277,16.0747,10.8769,104.786,76.5912
945,504855,9046865,23.4449,23.9091,16.0314,10.9464,102.123,76.5848
944,504855,9046865,23.2895,24.132,16.0808,10.6172,102.553,76.5924
943,504855,9046865,23.3705,24.5418,16.2427,10.8077,102.044,76.5876
942,504855,9046865,23.2813,23.8148,16.2145,10.8799,42434.1,76.601
941,504855,9046865,23.3634,24.1107,16.0632,10.7686,102.187,76.5985
940,504855,9046865,23.3409,23.6111,16.0798,10.6455,102.434,76.5992
1853,525825,2100225,4.59226,4.14826,0.241786,0.574445,0.694582,0.5099
2329,589446,11174185,35.103,37.3811,1.68467,1.30001,1.70097,1.5455
2543,638802,14626683,37.8856,38.8222,20.447,13.767,28.0039,15.7424
1397,643994,3418851,7.90277,7.71415,1.04344,1.08552,3.01538,11.3601
1396,643994,3146703,6.57471,7.07774,0.632115,1.04809,1.54501,11.3087
285,659033,3810251,8.98762,8.88853,3.53398,3.21065,24.3742,4.4382
1420,682712,1505944,4.13057,3.87417,0.458656,0.708954,0.981709,0.6709
1419,682862,2277355,5.60192,5.02053,4.63762,66.0122,34.6934,7.2284
1423,715176,2766523,6.75934,6.64624,3.1386,3.20968,66.276,20.2996
1899,726713,2903837,8.28243,8.69403,1629.95,2128.64,2332.39,658.7828
1455,914898,28191660,73.7089,76.43,13.3489,8.2449,38.343,23.6939
1898,917825,2751313,7.30797,6.74835,1050.3,2696.57,2904.88,846.3797
2542,923136,20964171,54.4651,55.8443,23.441,15.3512,55.2259,23.905
1252,943695,39297771,92.917,97.5732,27.5729,13.0228,94.5325,56.061
1268,952203,23737339,58.1103,60.2874,20.7134,23.1383,25.7689,20.3447
1453,986703,36326514,98.0936,110.497,12.2165,6.57511,681.28,54.424
1883,999999,2997995,8.10629,7.90488,8.93873,17.0567,239.381,83.6297
1882,1000000,2998000,8.3057,7.3741,8.83923,17.1742,238.769,83.6072
2379,1000005,2348442,5.66839,5.15299,1.93343,1.97534,4.26455,1.8619
1901,1062400,14883536,28.9428,32.7223,0.501142,1.10448,1.22306,0.9892
2388,1102824,45204422,112.447,117.586,111.845,58.5409,61.8496,45.2349
2386,1157456,24848204,63.455,75.1051,67.7761,41.4391,44.4427,22.7162
1403,1228045,4904179,16.2645,17.7355,5.9358,3.299,10.8464,4.4515
2266,1270432,5042656,13.97,12.917,2.08984,2.15198,176.997,19.4953
2265,1270432,5042656,13.7322,12.9724,2.18224,2.1305,173.709,19.4703
2541,1391349,32961525,87.0827,89.3294,22.8723,14.1457,50.2281,31.8516
2545,1437960,32297325,84.9551,86.5911,24.0624,17.0754,43.7951,22.26
1201,1447360,3032733,8.4569,7.67498,0.328419,1.48337,1.52074,0.981
2547,1465137,11235263,32.2962,32.8609,13.6965,8.42634,39.953,13.2379
2267,1489752,5904756,16.1626,15.1795,2.58324,2.44038,216.11,29.0884
2546,1498023,31207734,83.2247,85.3243,67.9745,53.9362,45.6502,30.5865
915,1505785,14318067,39.8956,41.1377,1.5006,1.9773,6.29125,3.4061
1586,1508065,27090195,71.6732,81.0731,36.3113,26.471,676.278,431.4488
2544,1564794,59485419,159.417,163.904,42.9917,30.1325,239.139,100.3247
1421,1585478,4623152,13.7647,12.6449,11.8194,7.91695,90.8629,35.0941
2384,2017169,141718456,371.804,379.122,293.603,215.096,581.599,492.5584
1876,2063494,8545814,23.8126,23.6792,0.907565,2.31178,3.28365,1.9239
2274,2707524,8188837,25.8497,23.2005,2.5073,3.23653,9.40001,5.204
2380,2987012,14804570,38.2892,36.1782,2.14716,5.71257,7.62501,55.1281
2216,3428755,11901587,35.5636,34.1645,2.4224,4.03773,6.07969,4.3206
2277,3523317,10631719,33.9736,31.3724,2.80317,4.34664,6.53537,4.4911
1902,3542400,50194096,101.915,103.711,1.50443,3.42376,3.759,3.2597
1398,4690002,12503753,39.5266,34.6063,11.7663,5.80803,343.846,122.7582
916,5154859,52177205,153.751,151.34,4.63998,6.88575,20.167,11.4812
2276,5558326,32542244,70.2054,69.2643,4.16238,20.7382,11.2532,31.9705
1903,8345600,118931856,245.51,254.431,3.72224,8.13748,8.80383,7.5223
1904,16240000,232232816,481.743,464.679,7.20372,15.7435,17.0726,14.6933